created_at;tweet;label
02/03/2021 03:53;b'@freddyarjuna @IND_MAJU @GeiszChalifah @FerdinandHaean3 @Rizmaya__ @DTanjung15 Wkwkwkwk serah lu aja sih, psbb kok mau di samain sama lokdown awokawokawokawok.. Pantes aja kenceng banget teriak dongok N goblok, buat nutupin keadaan diri iblis yg sebenarnya dongok dan goblok wkwkkwkw.. Bagi2 napah ke yg laen uun nya Blis \xf0\x9f\x98\x81';netral
02/03/2021 03:50;b'@goethicTuncle Rahman is psbb';netral
02/03/2021 03:47;b'Pakek rompi oren pelanggar psbb';netral
02/03/2021 03:46;b'@txtdrberseragam baju u ketat banget, psbb aja kalah';netral
02/03/2021 03:44;b'@ncaaayyy Pas datang di waktu yg tepat malah ada psbb :)';netral
02/03/2021 03:40;b'INFO!\n17 Februari s.d 2 Maret 2021\nSurvei Kepuasan Masyarakat (SKM) Triwulan I Tahun 2021\n\n#BanjirJakarta #InfoJakarta #UPSDKI #Statistik #DataJakarta #StatistikJakarta #UpStatistik #DKIJakarta #DKI #Jakarta #JakartaCollaboration\n#PSBB #JagaJakarta https://t.co/rSJkidSbrz';netral
02/03/2021 03:37;b'Pemerintah telah menerapkan berbagai kebijakan untuk penanganan pandemi. https://t.co/f4ZtwfKb9s';netral
02/03/2021 03:31;b'@Herisuc62947349 @IND_MAJU @GeiszChalifah @FerdinandHaean3 @Rizmaya__ @DTanjung15 \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\nHehh dongokkkkk trus PSBB bersilid silid itu gunanya apa longor??\nBuat ngembat uang negara 10T ajj gitu?\nMknya punya otak itu dipake ngor biar kau gx kalah cerdas sma sidoggy..';negatif
02/03/2021 03:24;b'@Kentir_suloyo demo berarti sengaja panggil orang buat kerumunan di kala PSBB...';negatif
02/03/2021 03:20;b'Dapatkan PSBB Promo Spesial Buat Berinvestasi! potongan hingga Rp. 500 Juta! Ayo pindah ke Miami produk termewah di Kota Wisata!\n\nSelain bisa mendapatkan produk termewah, anda juga mendapatkan keuntungan investasi dengan adanya pintu tol dan Mall Living World.';netral
02/03/2021 03:15;b'Sudah setahun sejak Presiden Jokowi mengumumkan penemuan kasus positif C0vid-19 di Indonesia pada 2 Maret 2020.\nUpaya\xc2\xb2 pemerintah termasuk Kemenkes saat itu u/ menanggulangi pandemi sudah dilakukan, mulai dari PSBB hingga pengadaan vaksin.\n#KitaPastiPulih \nhttps://t.co/ThNZf2KEhC https://t.co/x0YHTaPyMJ';positif
02/03/2021 03:10;b'Kegiatan Ronda Covid-19 PSBB di Lingkungan Rw 008 Kelurahan Kebon Jeruk Jakarta barat.\nhttps://t.co/XgwlajLjIW\n\n@aniesbaswedan \n@ArizaPatria\n@BeritaJakarta \n@DKIJakarta \n@kominfotikjb\n@KecKebonJeruk \n@LAPOR1708 \n@JSCLounge \n@SatpolPP_DKI \n@infojkt \n@jktinformasi https://t.co/SYmWtb3rxP';netral
02/03/2021 03:10;b'@vaniacindyy 9 awal prei libur 2 minggu. Seng 16 i mulai psbb ngunu kui';netral
02/03/2021 03:09;b'Wagub DKI Ancam Cabut Izin Usaha Kafe yang Langgar PSBB https://t.co/3RFloEhnuj';positif
02/03/2021 03:01;b'@txtdrpemerintah malah, gubernur sana itu pas buat psbb diremehin. \n\nsekarang, nyesel kan ngga dari dulu antisipasi .\nketeteran jadinya';negatif
02/03/2021 02:53;b'2 Maret tahun kemaren sibuk siap siap uprak, ublok, sooca biomed 3, membayangkan gimana puasa pertama di perantauan. Little did I know, beberapa hari kemudian psbb/lockdown trus bulik ke rumah sampe skrg https://t.co/YXnUiLOaud';netral
02/03/2021 02:39;b'@DTanjung15 Dua wilayah di Bogor emg2 aneh yang Satu ganjil genap kendaraan pribadi Hari sabtu minggu yg satu lagi malak pake kamuflase psbb';negatif
02/03/2021 02:37;b'Off SinarmasLand September\nMulai Beberes Workshop Desember\nEfektif Workshop Januari \nMaret Mulai Hits Corona \nApril Akhir PSBB Nge-Gas \n\nTetep Ceria saja deh :-)\nRejeki ada yang atur selama kita tetap bergerak https://t.co/vmxL2nl6U2';positif
02/03/2021 02:34;b'Jangan jadikan PSBB sebagai Project untuk menekan pengusaha kecil dan aparat meminta Jatah uang.\nKondisi tengah susah jng di tambah susah.\nSatpol PP kab Bogor melakukan kesalahan salah menyegel tempat\nApabila mau buka segel harus bayar Rp 10 JT\nKemana Bupati Bogor ?';negatif
02/03/2021 02:33;b'@detikcom Psbb , ppkm, dan hasil nya ?';negatif
02/03/2021 02:32;b'Post-it!\xe2\x84\xa2 #ZeroToleranceNow\n@PemkotBatu akan segera atur langkah dalam STB PSBB KUHAP P11 DOM KMS 2021 EDC3 ke @singapore thd Ops ASING melecehkan KUHP10\ncc @ADSolSUBLIMTXXI @AucklandD2KETz @Auckland_X\n@australian @japan @BorneoEDGE @EDGESantoSA @OMNIPOINT9210i';netral
02/03/2021 02:32;b'@dosgreb warkopku udah hampir 4th, pernah tutup 2 bln pas awal corona, setelah buka lagi pendapatan menurun tetapi msh normal, \nsetelah psbb pertama penurunan pendapatan hingga 50% . \npsbb ke dua 75% . \ncobaan berat skrg adalah COVID, HUJAN dan PSBB wkwkwkw';negatif
02/03/2021 02:30;b'8. DKI Jakarta Jadi provinsi Pertama yang Terapkan PSBB\n\nPada 30 Maret 2020, Anies mengusulkan pada pemerintah pusat untuk mengarantina Jakarta, namun Jokowi hanya ingin menerapkan Pembatasan Sosial Berskala Besar (PSBB). https://t.co/29Xv8mAID7';netral
02/03/2021 02:29;b'Selama setahun, pemerintah telah melakukan beragam upaya untuk menekan penyebaran kasus Corona. Apa saja? #SetahunCoronaRI https://t.co/l0JGXGbC4k';netral
02/03/2021 02:26;b'Ini psbb gak sekalian sampe 2025 aja??? Biar makin gila gue menghadapi kerjaan di kantor.';negatif
02/03/2021 02:20;b'@geetracker Mgkn pas PSBB kmrn foto nya jd sepi\xf0\x9f\xa4\x94';netral
02/03/2021 02:19;b'@bumisagis @letgetdizdone pulang pulang di suruh psbb';netral
02/03/2021 02:07;"b""@dpermadhy @Dian38584963 @abys__ @kurawa PSBB aja cuman buat gaya2 an...\nMadih ingat dengan 'Tarik Rem Darurat'??""";netral
02/03/2021 02:05;b'Wakil Gubernur DKI Jakarta Ahmad Riza Patria mengancam akan mencabut izin usaha kafe RM dan tempat hiburan lain yang nekat buka selama PSBB. #TempoMetro https://t.co/fVIoF05bP5';netral
02/03/2021 01:54;b'CIREBON - Konvoi Geng Motor yang meresahkan warga tidak hanya tindakan anarkis. Mereka juga sudah melanggar PSBB Kota Cirebon. Seperti diketahui, Kota https://t.co/85R28HfOPw';negatif
02/03/2021 01:53;b'Apa itu PSBB? \n\ntepat satu tahun pandemi dan sekarang jekarda mulai macet lagi. gue harap badai ini ndang cepet slese, dan corona layaknya penyakit flu biasa. https://t.co/ubHpknzAmU';negatif
02/03/2021 01:49;b'@KunratW @DKIJakarta @lawancovid19_id @dinkesJKT @KemenkesRI @aniesbaswedan @ArizaPatria Pertanyaan yg sama untuk mami saya yg berKTP Bekasi, tapi sejak PSBB tahun 2020 sdh menetap di Jakarta bersama saya, bgmn mendaftarnya?';netral
02/03/2021 01:37;b'@PresideNetizen loh, emang selama PSBB atau apalah kui istilah e diadakan dan diperpanjang wes ono hasile? nyatane Malioboro yo kebak kok.';negatif
02/03/2021 01:31;"b'@kurawa Psbb sampai sekarang, testing &amp; tracing numbers ga improving. Andaikan saja dulu diterima~~~ https://t.co/OUBvyqddGz'";netral
02/03/2021 01:30;b'@bvekasi oalah, ya kan psbb yas.';netral
02/03/2021 01:12;b'Perasaan Jakarta masih psbb sampe 8 Maret. Ini kenapa jalanan macet banget njir';negatif
02/03/2021 01:08;b'Giat Yustisi Gakplin Pemberlakuan Pembatasan Kegiatan Masyarakat Berbasis Mikro (PPKM)/PSBB proposional di Pasar Pola Cijerah. Senin, 1 Maret 2021 Cc : @pembdg @halobandung @kec_bandung_kulon @kartila7262 @kartilaelza https://t.co/dY78aNNQZ5';netral
02/03/2021 01:04;b'PSBB \xf0\x9f\x99\x84? https://t.co/m1m0TPoM2D';netral
02/03/2021 00:45;b'@bukankoala Psbb damkar apbd pdip \xf0\x9f\x98\x90 gamsaheyoooo\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad';netral
02/03/2021 00:35;"b'@Bararabay Hehe\nWkt awal2 PSBB jg gw main food, jd tau rasanya gmn. Sempet saat itu ada yg nyinyir, tp bukan driver tp pengunjung mall yg liat gw nenteng food byk bgt, dia bilang ""banyak bgt boss, mau buat jualan, hahahaha"" aneh sih dibilang gitu \xf0\x9f\x98\x81'";netral
02/03/2021 00:34;b'@ainunnajib @aniesbaswedan Trusssss....\nSetelah itu ngak ngapa ngapain...\nSampe\xc2\xb2 jakarta selama ber bulan\xc2\xb2 selalu berada di puncak jumlah penularan...\nPSBB ngak selesai2...\nDuluan bukan bearti hebat..\nPercuma kl hanya Narasi bohong...';negatif
02/03/2021 00:34;b'Top News Koran Rakyat Merdeka\n\nSering Dikibulin Pengusaha Hiburan Malam\nSatpol PP Gelar Razia Sampai Pagi Dini Hari\n\n@SatpolPP_DKI @DKIJakarta #PSBB #Razia #PPKM #millencyrus #narkoba #Megapolitan #Jakarta #Corona #coronavirus #RakyatMerdeka #RMid\n\nhttps://t.co/Aue78OBSG9';netral
02/03/2021 00:06;b'@mhmdafhn @Moco_Manga @gramedia @BukuGramedia @comic_lxlc @Penerbitmnc @Whatsonmnc @elexmedia @penerbitkpg @fiksigpu @penerbitharu PSBB aja diulang, tapi yg ini namanya PSBB (promo shopping borong buku) di @gramedia terbitan @elexmedia dll';netral
01/03/2021 23:44;b'@wantiwantiii @haidarizmail Ketika mulai nyetir mobil manual abis psbb  jigaa bgini \xf0\x9f\xa4\xa3';netral
01/03/2021 23:43;b'@sarimusdar09 Ini berarti ngiklannya kudu kenceng mbak.\n\nKarena kebanyakan orang cuma di mobil siang hari aja \nKalo malem dan jam jam tertentu udah banyak yg pulang (karena psbb/ lockdown)';netral
01/03/2021 23:41;b'Ga psbb skalian? \xf0\x9f\x98\x90 https://t.co/YnmEZxVOZh';netral
01/03/2021 23:38;b'@thicipenaphon Psbb \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb';netral
01/03/2021 23:36;b'Pas awal-awal PSBB, shift yg semula 3 kali shift sehari dirubah jadi 2 shift karena menyesuaikan sarana transport yg dibatasi jamnya. Dulu kerja di ranap biasa selama 12 jam masih fine-fine aja. Tapi setimpal sih, besoknya libur sehari, kalo dapet shift malem libur jadi 2 hari.';netral
01/03/2021 23:24;b'@ftrsgn Ga dulu, psbb';netral
01/03/2021 23:21;b'Tanggal 2 nih, minggu besok bakal ada psbb';netral
01/03/2021 22:18;b'@sheldaamustika @collegemenfess Jangan KKN offline ih, KKN DR aja biar bisa bareng anak HES, lebih santuy lagi wkwk\nKita liat aja July itu 2 bulan pasca lebaran, kalo pemerintah bisa minimalisir penyebaran covid di periode ramadhan-lebaran berarti aman, tapi kalo g bisa, July mungkin jd masa PSBB lanjutan wkwk';netral
01/03/2021 20:31;b'@prakerjagoid Apa gw doang yg daftar dari gelombang 7 sampai gelombang 12 gak pernah lolos? Padahal gw suka paling awal gabung gelombang. Bukan kenapa2, tapi gw korban phk pas psbb 2020';negatif
01/03/2021 20:12;b'@dixtrict Udah dr tgl 23 kmren :3 wqwqwq emgnya disana psbb sampe kapan dah??';netral
01/03/2021 20:09;b'@anwarr_id Lg tutup ya mcd nya krn psbb?';netral
01/03/2021 20:08;b'@dixtrict Kurang suka isi paketnya wqwwq. Disitu lg psbb jg kan ya? Palingan ga buka jam segini';netral
01/03/2021 20:07;b'@LaazzyJ Kasian deh yg psbb wqwq';negatif
01/03/2021 19:42;b'Seperti diketahui, pemerintah menetapkan jam operasional kafe, restoran, dan tempat makan hanya boleh buka sampai pukul 21:00 WIB.  https://t.co/AhpODBrBLb';netral
01/03/2021 18:55;b'sudah setahun ya :( , pic ini diambil ketika PSBB pertama kali waktu itu motornya bkn mogok ga mau jalan tapi lampunya jatoh wkwkkwkw https://t.co/si0NAjJZYX';netral
01/03/2021 18:47;b'@Di4nHardian Aduh kan psbb hhaa';netral
01/03/2021 18:18;b'Happy anniversary covid di Indonesia, akhir bulan anniv psbb nic.';netral
01/03/2021 18:13;b'psbb wis arep setahun\nkoe isih ngunu-ngunu wae';netral
01/03/2021 18:12;b'btw aku semenjak psbb jarang keluar abis maghrib kalo misal ga beli makan gitu,,,,,';netral
01/03/2021 18:11;b'@matchalovaa psbb gaboleh ngumpul';positif
01/03/2021 17:56;b'@lipehmiugap psbb pkock mana ada pasar buka jam sgini\xf0\x9f\x98\xad\xf0\x9f\x91\x8a';negatif
01/03/2021 17:23;b'@illcareaboutyou psbb';netral
01/03/2021 17:12;b'Inget dulu mau kesini berdua dah niat, trs dr kantor mau adain family gathering disini jg yauda akhirnya nunggu biar sekalian aj family gathering tinggal nambah tiket aja 1.\nAkhirnya famget ga jd\nGua berdua jg ga jd krna kelamaan nunggu famget kantor smp akhirnya tutup karna psbb https://t.co/mqT4hpuziB';netral
01/03/2021 17:08;b'@LauSokapSobb Rene wae om neng salatiga ora psbb\xf0\x9f\x98\x89';netral
01/03/2021 17:04;b'Ini karena Jakarta sedang PSBB\nBentar lagi dibuka juga heboh lagi saya dkk di RS https://t.co/9FZJoMIs12';netral
01/03/2021 16:44;b'@sarawadt skskksksk ditempat ku kalo cover pasti selalu bikin jadi agak boros gitu karna kan cuma dipake beberapa kali\xf0\x9f\x98\x94\xf0\x9f\x98\x94 kemarin uda bikin buat not shy tapi gajadi take video karna psbb';netral
01/03/2021 16:38;b'@anjritmukalotu @tegalfess Psbb xixi';netral
01/03/2021 16:25;b'@sundastruggles anjrot jdi keinget doi ngajak urg ke bioskop tp keburu psbb, ayena geus kamana teuing doi urg na ge:)';netral
01/03/2021 16:23;b'selamat tepat 1 taun psbb diberlakukan besok https://t.co/1PGEm0VVYs';netral
01/03/2021 16:19;b'@KrisyantoOni Setahu saya Pemerintah melalui Menko Polkam Mahfud MD pun tidak menyalahkan HRS saat massa menyambut HRS di Bandara.\nTetapi, mohon koreksi kalau saya salah, yg diperkarakan adalah undangan pernikahan di masa PSBB, dan acara di Petamburan. https://t.co/BqyDZlYuSZ';netral
01/03/2021 16:11;b'@ddihaun sayur, tahu, ayam buat seminggu coba bayangkan huhu iya itu waktu awal awal psbb tahun lalu\xf0\x9f\x98\xad';netral
01/03/2021 16:06;b'@141HAECHAN gabole cium2 lg psbb';positif
01/03/2021 15:58;b'@Donghae1_SJ Semenjak psbb nih ?';netral
01/03/2021 15:57;b'@hrdbacot Kalian dapet WFH? Wkwkwk enak bet gua cuma tahun lalu doang pas pertama PSBB';netral
01/03/2021 15:52;b'@heloyellowgreen @jek___ Ga ada yg nonton loh\nAlias DKI psbb terossss';netral
01/03/2021 15:40;b'Geh! Simpur tuh tutup jmber psbb gini?';netral
01/03/2021 15:40;b'Yallah kalo bener psbb lagi pertengahan maret ini gatau mau jadi apa dirumah \xf0\x9f\x99\x83';negatif
01/03/2021 15:35;b'@springnunim Ih diciein \xf0\x9f\x98\xb3 males bgt tp kak annivnya bareng sama PSBB \xf0\x9f\x92\x94\xf0\x9f\x92\x94\xf0\x9f\x92\x94';netral
01/03/2021 15:32;b'@KaliurangPenak ngehotel ra psbb po ?';netral
01/03/2021 15:30;b'Tidak Bisa Belanja Saat PSBB, SAPA Alfamart Saja https://t.co/4Vbvz6JuqC #Terbaru #berita #live #terbaru';netral
01/03/2021 15:29;b'serasa kaya dipingit, psbb jalur online sama anak-anak';netral
01/03/2021 15:27;b'@teritawar Psbb \xf0\x9f\x98\xad';netral
01/03/2021 15:23;"b'Waduh...kaget saya beneran!\nKlo siap yg dimaksud adalah dgn menjadi Juara Bertahan Episentrum &amp; PSBB Terlama sih iya ya.\nPlus bonus jumlah terinfeksi terbanyak https://t.co/1QSGwu2CgK'";negatif
01/03/2021 15:19;"b'@derryansyahbara Episode untukmu\xe2\x80\xa6 NGOSOS | Eps.2 PSBB &amp; Kebijakan Seko Pusat episode NGOSOS ( Ngobrol Sambi Ndobos )\nhttps://t.co/qwOra8KAGT'";netral
01/03/2021 15:15;b'@noothosh kirain psbb trnyta pbb \xf0\x9f\x98\xad hmpir salah rep bisa malu \xf0\x9f\xa4\xa3';netral
01/03/2021 15:15;"b""Awal pandemik kemarin katanya Vaksin \nDapat mengatasi Covid 19, tapi kenapa saat ini 'Vaksin ada' masih juga sekolah online, wfh, pengurangan gaji, psmk, psbb, dll. \nBahkan yang sudah vaksininasi masih ada kena covid 19..\nCuakss... \n\n#vaksincovid19\n#positif \n#bohong\n#bingung""";negatif
01/03/2021 15:12;b'@kimmingoooo KOK PSBB AJG';negatif
01/03/2021 15:11;b'@noothosh kak gua kira lu typo mau ngetik psbb jd pbb\xf0\x9f\x98\xad';netral
01/03/2021 15:05;b'Indonesia tuh terlalu beragam, sampe akhirnya setaun corona, lockdown aja punya banyak sodara, psbb, new normal, akb, ppkm, entah apalagi sodaranya..';netral
01/03/2021 15:01;b'@slwrhmx_ @ureallyok @AnjasErlangga__ Yang bahaya dari covid itu bukan tingkat kematian tapi penyebarannya yang sangat cepat, coba search flatten the curve, inti dari psbb atau lockdown itu agar rumah sakit bisa menangani pasien, diperlambat wabahnya. Kalau rs penuh, penyakit lain bisa tidak ketolong #KnowBetter';positif
01/03/2021 14:58;b'@teuficts tapi ga tiap hari ke mall \xf0\x9f\x98\xad psbb \xf0\x9f\x98\xad\n\njd kadang di ruang tamu since that room is the silent one in my house';netral
01/03/2021 14:57;b'PSBB, PSBB jilid 2, PPKM, PPKM jilid 2, PPKM jilid 2, PPKM Mikro, PPKM Mikro jilid 2, PPKM Mikro jilid 2 diiperpanjang fix banget.\n  \nProgram\xc2\xb2 diatas memberi gambaran bahwa mereka punya 1 kesamaan utama yang membuat mereka saling sinergi, yaitu sama\xc2\xb2 bukan karantina kesehatan.';negatif
01/03/2021 14:56;b'Gk nyangka udah mau setahun gue gk pulang, terakhir kali pas awal pandemi trs berakhir gk bisa balik ke Jogja krn psbb';netral
01/03/2021 14:55;b'@ladazaa baca thread ini gokil jg ya udh setahun bnr2:( dan beberapa lagu bnr2 emg ada yg ngingetin sm lockdown psbb yaaaa 2020 bgtlah wkwkwwkk';netral
01/03/2021 14:54;b'@anqker https://t.co/OJP0z9J8P4\nsikrito ak kek jalanan pas psbb, sepi';netral
01/03/2021 14:42;b'@sayurkeloraja psbb';netral
01/03/2021 14:42;b'@withmarkhc Ada jam malam dek, lagi https://t.co/yCIKbFyUoS';netral
01/03/2021 14:38;b'@nopalfk @jowoshitpost Kukut psbb';netral
01/03/2021 14:37;b'@FessPonti dulu waktu blm psbb atau apelah istilahnye, saye sering belanje di daerah pinggiran kota nder. mcm pasar punggur, pasar rasau atau pasar kakap. emg butuh effort lebih sih. tp cukup memuaskan kok hasilnye \xf0\x9f\x99\x8f';netral
01/03/2021 14:35;b'Meskipun PSBB masih diterapkan hingga Maret 2021 ini, namun banyak musisi di banyak kota yang terus bisa merilis karya terbaru mereka. Tak terkecuali musisi dari Yogyakarta';netral
01/03/2021 14:35;b'Ketika yang namanya PRESIDEN RI - Jokowi lewat jalanan jogja di masa PSBB https://t.co/ipr20tV2HC lewat @YouTube';netral
01/03/2021 14:32;b'Ulangtaun gue jadi ajang peringatan h-1 psbb di indonesia huhu sad';netral
01/03/2021 14:26;b'Selain PSBB dan PPKM pemerintah saat ini gencar dengan program vaksinasi covid. Semua itu demi #DorongPemulihanNKRI\n\nhttps://t.co/0vB7ueT8gE';positif
01/03/2021 14:26;b'Pusing min, tokonya udah tutup lagi psbb \ncc : @ERSYongha @ERSKarina @ERSYeji';netral
01/03/2021 14:26;b'bukannya hati ini tak terima psbb';netral
01/03/2021 14:20;b'@lalaamrst Gatau kalo skr, tapi bulan kemarin gara2 psbb pada tutup jam 7-8 :( padahal biasanya sering banget beli jam 10';negatif
01/03/2021 14:14;b'Yaamplop fav kpop jaman SMA sm fav youtuber jaman psbb taun lalu bertemu \xf0\x9f\x99\x88 https://t.co/mh34odFVpt';netral
01/03/2021 14:03;b'Melaksanakan kegiatan patroli Woro Woro  :\n\n1.agar selalu mematuhi 3M + 1 T menggunakan masker , mencuci tangan , menjaga jarak , dan tidak berkerumun\n\n2.himbauan kpd masy ttg INBUP Clp no.1 th 2021 ttg PSBB /PPKM \n\n3.agar  masy patuh peraturan krn covid 19 blm berakhir https://t.co/NLO9r7S9P3';positif
01/03/2021 14:03;b'Melaksanakan kegiatan patroli Woro Woro  :\n\n1.agar selalu mematuhi 3M + 1 T menggunakan masker , mencuci tangan , menjaga jarak , dan tidak berkerumun\n\n2.himbauan kpd masy ttg INBUP Clp no.1 th 2021 ttg PSBB /PPKM \n\n3.agar  masy patuh peraturan krn covid 19 blm berakhir https://t.co/5f8yHsNlc7';positif
01/03/2021 14:03;b'Melaksanakan kegiatan patroli Woro Woro  :\n\n1.agar selalu mematuhi 3M + 1 T menggunakan masker , mencuci tangan , menjaga jarak , dan tidak berkerumun\n\n2.himbauan kpd masy ttg INBUP Clp no.1 th 2021 ttg PSBB /PPKM \n\n3.agar  masy patuh peraturan krn covid 19 blm berakhir https://t.co/UtBvgpejwS';positif
01/03/2021 14:03;b'Melaksanakan kegiatan patroli Woro Woro  :\n\n1.agar selalu mematuhi 3M + 1 T menggunakan masker , mencuci tangan , menjaga jarak , dan tidak berkerumun\n\n2.himbauan kpd masy ttg INBUP Clp no.1 th 2021 ttg PSBB /PPKM \n\n3.agar  masy patuh peraturan krn covid 19 blm berakhir https://t.co/7AWMAHPloA';positif
01/03/2021 14:02;b'Melaksanakan kegiatan patroli Woro Woro  :\n\n1.agar selalu mematuhi 3M + 1 T menggunakan masker , mencuci tangan , menjaga jarak , dan tidak berkerumun\n\n2.himbauan kpd masy ttg INBUP Clp no.1 th 2021 ttg PSBB /PPKM \n\n3.agar  masy patuh peraturan krn covid 19 blm berakhir https://t.co/g1FZbxNz5T';positif
01/03/2021 14:01;b'pengen martabak tp udah jam 9 :) \npsbb membantuku untuk diet';positif
01/03/2021 14:01;b'@djarwoops PSBB bro';negatif
01/03/2021 13:59;b'@tbxjuyeon Selamat malam! Aku mau tutup nih, psbb kak.';netral
01/03/2021 13:58;b'@sellkpopfess psbb ga boleh ngumpul min';positif
01/03/2021 13:51;b'Pemprov Kecolongan Kafe di Jakarta Bandel Buka Kala PSBB, Ahmad Riza Patria: yang Kami Awasi Banyak https://t.co/X4AtUSvzDC';netral
01/03/2021 13:48;b'@hobifeb bangeeeeet, gak kerasa psbb samsek\xf0\x9f\xa7\x8d\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa7\x8d\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f';netral
01/03/2021 13:48;b'Ide nama cycling club berdasarkan kemampuan ekonomi:\n\nPSBB: Perkumpulan Sepedanya Biasa Biasa\nTBC: Tim Brompton (up grade ke) Canondale';netral
01/03/2021 13:48;b'tolong tuk semua resto harap segera tutup tlong ingat psbb ya ingat gak boleh lebih dari jam 8 malam ya \xf0\x9f\xa4\xadJadi tolong al sama andin dirumah aja y gk usah dinner dinner \xf0\x9f\x92\x86\xe2\x98\xba #IkatanCinta #IkatanCintaEp185';netral
01/03/2021 13:43;b'achi jan di lock dong..kan ga psbb disini';netral
01/03/2021 13:42;b'@RIV4ILE @dazaismate Golongan psbb emng begini sih ga salah lagi \xf0\x9f\xa4\x9d\xf0\x9f\x8f\xbb';netral
01/03/2021 13:40;b'#infoWisata Mendagri dan Menteri Kehakiman Dipecat karena Berpesta di Restoran saat PSBB https://t.co/Dov4r1Jrlk';netral
01/03/2021 13:39;b'@msaid_didu Awas psbb pak nanti di penjara jangan bebek suruh krumunan';netral
01/03/2021 13:38;b'@bullshitbangsat udah tutup dari jam 7 jo, psbb \xf0\x9f\x91\x8c';netral
01/03/2021 13:22;b'PSBB TAI!';negatif
01/03/2021 13:20;b'kira kira jam segini foto kopi buka gasii dom jakarta, takut masi psbb \xf0\x9f\x98\xa3';netral
01/03/2021 13:19;b'Babinsa Sepat Serma Edy Susilo melaksanakan koordinasi dengan Apem Ds. Sepat guna akan dilaksanakannya patroli gabungan PSBB dan PPKM Di Wilayah Kecamatan Masaran bersama Polsek Masaran dan Trantib Kecamatan Masaran. https://t.co/uAD14p6do6';netral
01/03/2021 13:19;b'Yuk yang perlu kirim paket tapi mager,, \n\nSekarang bisa banget nyantai dirumah paket tetep terkirim,, \n\nCukup hubungin kurir kantor posnya, paket dijemput deh, no ribet, no antri, apalagi masih jaman PSBB begini.. \n\nBuruan call \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\n#posindonesia #orangerpos #orangerposindonesia https://t.co/Oezj0NuAHf';netral
01/03/2021 13:13;b'Dari PSBB sampai vaksinasi adalah bentuk program pemerintah untuk menekan laju covid 19 #DorongPemulihanNKRI \n\nhttps://t.co/82G1gIMHYe';positif
01/03/2021 13:10;b'Kebijakan PSBB dan PPKM dilakukan untuk menekan laju angka covid 19 #DorongPemulihanNKRI \n\nhttps://t.co/YZ9uBXuRCr';positif
01/03/2021 13:09;b'Tdk hanya bantuan untuk masyarakat terdampak, pemerintah jg meluncurkan berbagai kebijakan penanganan Covid-19 seperti PSBB dan PPKM mikro. Bahkan sekarang sedang dimassifkan vaksinasi dan 3T.\xc2\xa0\n\n#DorongPemulihanNKRI\n\nhttps://t.co/LUppJl2WFU';positif
01/03/2021 13:09;b'Sejak pemberlakuan PSBB pertama kali hingga kini PPKM mikro, pemerintah perlu dukungan masyarakat agar kebijakan2 penanganan Covid-19 bisa meminimalkan angka kasus baru.\n\n#DorongPemulihanNKRI\n\nhttps://t.co/SPEZIN1Dpq';positif
01/03/2021 13:09;b'Sudah banyak program penanganan pandemi yg diluncurkan pemerintah seperti PSBB, PPKM mikro, 3T dan vaksinasi. Tapi penanganan pandemi bukan tanggung jawab pemerintah saja, masyarakat seharusnya mendukung berbagai kebijakan tsb.\xc2\xa0\n\n#DorongPemulihanNKRI\n\nhttps://t.co/LUppJl2WFU';positif
01/03/2021 13:08;b'Dulu ada PSBB, sekarang PPKM mikro. Penerapannya jg dikombinasikan dg 3T yg massif dan vaksinasi utk masyarakat.\xc2\xa0\n\n#DorongPemulihanNKRI\n\nhttps://t.co/LUppJl2WFU';positif
01/03/2021 13:07;b'Peningkatan serangan siber melalui malware terjadi sejak 19 April hingga 17 Mei 2020 seiring pemberlakuan PSBB ketat dengan pemberlakuan kerja dari rumah (work from home).\n\nhttps://t.co/l9gsnz0H8T\n\n#serangansiber #PSBB https://t.co/1pqDvTs0BK';netral
01/03/2021 13:06;b'Upaya2 pemerintah untuk menangani pandemi ini sudah cukup banyak. Pembatasan mobilitas misalnya, melalui PSBB dan PPKM mikro.\xc2\xa0\n\n#DorongPemulihanNKRI https://t.co/jC4WL4ceuO';positif
01/03/2021 13:06;b'Perlu dukungan masyarakat agar berbagai kebijakan penanganan Covid-19, seperti PSBB, PPKM dan PPKM mikro, berhasil menekan kasus Covid-19. Semua harus disiplin.\xc2\xa0\n\n#DorongPemulihanNKRI\n\nhttps://t.co/hIjj6nr5ws';positif
01/03/2021 13:05;b'Pemerintah sudah membuat berbagai kebijakan utk mengendalikan penyebaran pandemi Covid-19. Mulai dari PSBB hingga kini PPKM mikro, 3T dan sekarang vaksinasi.\xc2\xa0\n\n#DorongPemulihanNKRI\n\nhttps://t.co/LUppJl2WFU';positif
01/03/2021 13:05;b'@mariacitraaa Astagfirullah, psbb, daring aja ya';netral
